Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-02-12 00:00:00,Sweden,North Central Sweden,SE-SE2,0.69,17.13,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-13 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.34,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-14 00:00:00,Sweden,North Central Sweden,SE-SE2,0.88,18.15,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-15 00:00:00,Sweden,North Central Sweden,SE-SE2,0.82,17.89,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-16 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,18.77,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-17 00:00:00,Sweden,North Central Sweden,SE-SE2,0.93,19.05,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-18 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,18.62,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.16,19.82,99.75,99.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.00,19.26,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.10,19.29,99.76,99.74,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.19,19.57,99.75,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-23 00:00:00,Sweden,North Central Sweden,SE-SE2,1.07,19.41,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.80,17.94,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-25 00:00:00,Sweden,North Central Sweden,SE-SE2,0.71,17.31,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.64,16.91,99.85,99.85,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-27 00:00:00,Sweden,North Central Sweden,SE-SE2,0.67,17.04,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-02-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.09,17.17,99.78,99.67,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-01 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,17.14,99.81,99.74,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-02 00:00:00,Sweden,North Central Sweden,SE-SE2,0.69,17.14,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-03 00:00:00,Sweden,North Central Sweden,SE-SE2,0.68,17.16,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.72,17.48,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-05 00:00:00,Sweden,North Central Sweden,SE-SE2,0.81,17.92,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-06 00:00:00,Sweden,North Central Sweden,SE-SE2,0.67,17.19,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-07 00:00:00,Sweden,North Central Sweden,SE-SE2,0.67,17.23,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-08 00:00:00,Sweden,North Central Sweden,SE-SE2,0.92,18.42,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-09 00:00:00,Sweden,North Central Sweden,SE-SE2,0.92,18.42,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-10 00:00:00,Sweden,North Central Sweden,SE-SE2,0.72,17.34,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-11 00:00:00,Sweden,North Central Sweden,SE-SE2,0.67,17.26,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-12 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,18.67,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-13 00:00:00,Sweden,North Central Sweden,SE-SE2,1.01,19.32,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.67,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-15 00:00:00,Sweden,North Central Sweden,SE-SE2,0.92,18.43,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-16 00:00:00,Sweden,North Central Sweden,SE-SE2,0.87,18.31,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-17 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,18.54,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-18 00:00:00,Sweden,North Central Sweden,SE-SE2,0.89,18.44,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-19 00:00:00,Sweden,North Central Sweden,SE-SE2,0.86,18.17,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-20 00:00:00,Sweden,North Central Sweden,SE-SE2,0.67,17.18,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-21 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.02,99.84,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-22 00:00:00,Sweden,North Central Sweden,SE-SE2,0.88,18.16,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-23 00:00:00,Sweden,North Central Sweden,SE-SE2,0.74,17.51,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.51,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-25 00:00:00,Sweden,North Central Sweden,SE-SE2,0.85,18.23,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.76,17.60,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-27 00:00:00,Sweden,North Central Sweden,SE-SE2,1.12,18.00,99.77,99.66,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.23,19.22,99.73,99.64,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-29 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,18.05,99.80,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-30 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.60,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-03-31 00:00:00,Sweden,North Central Sweden,SE-SE2,0.71,17.40,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-01 00:00:00,Sweden,North Central Sweden,SE-SE2,0.71,17.40,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-02 00:00:00,Sweden,North Central Sweden,SE-SE2,0.66,17.14,99.85,99.85,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-03 00:00:00,Sweden,North Central Sweden,SE-SE2,0.72,17.48,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.76,17.42,99.83,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-05 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.67,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-06 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.58,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-07 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.50,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-08 00:00:00,Sweden,North Central Sweden,SE-SE2,0.84,18.22,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-09 00:00:00,Sweden,North Central Sweden,SE-SE2,0.75,17.77,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-10 00:00:00,Sweden,North Central Sweden,SE-SE2,0.75,17.62,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-11 00:00:00,Sweden,North Central Sweden,SE-SE2,0.78,17.74,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-12 00:00:00,Sweden,North Central Sweden,SE-SE2,0.75,17.50,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-13 00:00:00,Sweden,North Central Sweden,SE-SE2,0.79,17.74,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-14 00:00:00,Sweden,North Central Sweden,SE-SE2,0.78,17.72,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-15 00:00:00,Sweden,North Central Sweden,SE-SE2,0.83,18.07,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-16 00:00:00,Sweden,North Central Sweden,SE-SE2,0.93,18.57,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.01,19.21,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-18 00:00:00,Sweden,North Central Sweden,SE-SE2,0.95,18.74,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.12,18.55,99.76,99.70,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-20 00:00:00,Sweden,North Central Sweden,SE-SE2,0.80,17.80,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-21 00:00:00,Sweden,North Central Sweden,SE-SE2,0.79,17.94,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-22 00:00:00,Sweden,North Central Sweden,SE-SE2,0.69,17.34,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-23 00:00:00,Sweden,North Central Sweden,SE-SE2,0.65,17.07,99.85,99.85,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.67,17.22,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-25 00:00:00,Sweden,North Central Sweden,SE-SE2,0.71,17.45,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.42,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-27 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,18.70,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.07,19.18,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-29 00:00:00,Sweden,North Central Sweden,SE-SE2,0.95,18.57,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-04-30 00:00:00,Sweden,North Central Sweden,SE-SE2,0.82,17.96,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-01 00:00:00,Sweden,North Central Sweden,SE-SE2,0.86,18.17,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-02 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,18.78,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-03 00:00:00,Sweden,North Central Sweden,SE-SE2,0.97,18.66,99.78,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.82,18.05,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-05 00:00:00,Sweden,North Central Sweden,SE-SE2,0.80,17.88,99.82,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-06 00:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.41,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-07 00:00:00,Sweden,North Central Sweden,SE-SE2,0.97,18.66,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-08 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,18.84,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-09 00:00:00,Sweden,North Central Sweden,SE-SE2,0.98,19.17,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-10 00:00:00,Sweden,North Central Sweden,SE-SE2,0.95,18.75,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-11 00:00:00,Sweden,North Central Sweden,SE-SE2,1.00,18.85,99.78,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-12 00:00:00,Sweden,North Central Sweden,SE-SE2,1.10,19.36,99.75,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-13 00:00:00,Sweden,North Central Sweden,SE-SE2,1.08,19.06,99.76,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.50,18.99,99.69,99.45,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-15 00:00:00,Sweden,North Central Sweden,SE-SE2,1.65,19.46,99.67,99.41,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-16 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,19.03,99.77,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.02,18.91,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-18 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,18.84,99.79,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-19 00:00:00,Sweden,North Central Sweden,SE-SE2,0.99,18.95,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-20 00:00:00,Sweden,North Central Sweden,SE-SE2,0.99,18.82,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-21 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,18.74,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.01,19.42,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-23 00:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.61,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-24 00:00:00,Sweden,North Central Sweden,SE-SE2,1.15,19.94,99.75,99.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-25 00:00:00,Sweden,North Central Sweden,SE-SE2,1.10,19.47,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.85,18.18,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-27 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,18.71,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-28 00:00:00,Sweden,North Central Sweden,SE-SE2,0.89,18.36,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-29 00:00:00,Sweden,North Central Sweden,SE-SE2,1.00,19.05,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-30 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,18.60,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-05-31 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,18.84,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-01 00:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.23,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-02 00:00:00,Sweden,North Central Sweden,SE-SE2,1.04,19.11,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.02,18.93,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-04 00:00:00,Sweden,North Central Sweden,SE-SE2,1.06,19.16,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-05 00:00:00,Sweden,North Central Sweden,SE-SE2,1.02,19.15,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-06 00:00:00,Sweden,North Central Sweden,SE-SE2,1.04,19.06,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-07 00:00:00,Sweden,North Central Sweden,SE-SE2,1.01,18.73,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.01,18.88,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-06-09 00:00:00,Sweden,North Central Sweden,SE-SE2,1.04,18.95,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
