Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-02-06 00:00:00,Sweden,North Central Sweden,SE-SE2,0.95,17.20,99.88,99.88,entsoe.eu,false,
2023-02-07 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,17.73,99.87,99.87,entsoe.eu,false,
2023-02-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,17.75,99.86,99.86,entsoe.eu,false,
2023-02-09 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,18.07,99.89,99.89,entsoe.eu,false,
2023-02-10 00:00:00,Sweden,North Central Sweden,SE-SE2,0.69,16.36,99.92,99.92,entsoe.eu,false,
2023-02-11 00:00:00,Sweden,North Central Sweden,SE-SE2,0.65,15.38,99.92,99.92,entsoe.eu,false,
2023-02-12 00:00:00,Sweden,North Central Sweden,SE-SE2,1.16,17.06,99.80,99.80,entsoe.eu,false,
2023-02-13 00:00:00,Sweden,North Central Sweden,SE-SE2,0.91,17.24,99.88,99.87,entsoe.eu,false,
2023-02-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.28,17.86,99.80,99.80,entsoe.eu,false,
2023-02-15 00:00:00,Sweden,North Central Sweden,SE-SE2,1.58,18.62,99.74,99.74,entsoe.eu,false,
2023-02-16 00:00:00,Sweden,North Central Sweden,SE-SE2,1.44,18.42,99.77,99.77,entsoe.eu,false,
2023-02-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.09,18.00,99.86,99.86,entsoe.eu,false,
2023-02-18 00:00:00,Sweden,North Central Sweden,SE-SE2,1.09,17.93,99.86,99.83,entsoe.eu,false,
2023-02-19 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,16.77,99.88,99.88,entsoe.eu,false,
2023-02-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.19,17.53,99.82,99.82,entsoe.eu,false,
2023-02-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.43,18.59,99.78,99.78,entsoe.eu,false,
2023-02-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.51,18.40,99.75,99.75,entsoe.eu,false,
2023-02-23 00:00:00,Sweden,North Central Sweden,SE-SE2,1.11,17.53,99.84,99.84,entsoe.eu,false,
2023-02-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.88,16.92,99.89,99.89,entsoe.eu,false,
2023-02-25 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,17.33,99.89,99.89,entsoe.eu,false,
2023-02-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.97,17.13,99.87,99.87,entsoe.eu,false,
2023-02-27 00:00:00,Sweden,North Central Sweden,SE-SE2,0.61,16.28,99.94,99.94,entsoe.eu,false,
2023-02-28 00:00:00,Sweden,North Central Sweden,SE-SE2,0.52,15.71,99.96,99.96,entsoe.eu,false,
2023-03-01 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,16.87,99.84,99.82,entsoe.eu,false,
2023-03-02 00:00:00,Sweden,North Central Sweden,SE-SE2,0.82,16.17,99.89,99.82,entsoe.eu,false,
2023-03-03 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,15.66,99.89,99.89,entsoe.eu,false,
2023-03-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,16.87,99.86,99.86,entsoe.eu,false,
2023-03-05 00:00:00,Sweden,North Central Sweden,SE-SE2,0.98,17.47,99.88,99.88,entsoe.eu,false,
2023-03-06 00:00:00,Sweden,North Central Sweden,SE-SE2,1.27,18.47,99.83,99.83,entsoe.eu,false,
2023-03-07 00:00:00,Sweden,North Central Sweden,SE-SE2,1.34,18.90,99.82,99.82,entsoe.eu,false,
2023-03-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.22,18.84,99.85,99.85,entsoe.eu,false,
2023-03-09 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,17.84,99.88,99.88,entsoe.eu,false,
2023-03-10 00:00:00,Sweden,North Central Sweden,SE-SE2,1.13,18.31,99.86,99.86,entsoe.eu,false,
2023-03-11 00:00:00,Sweden,North Central Sweden,SE-SE2,1.49,19.20,99.79,99.79,entsoe.eu,false,
2023-03-12 00:00:00,Sweden,North Central Sweden,SE-SE2,1.21,18.98,99.86,99.86,entsoe.eu,false,
2023-03-13 00:00:00,Sweden,North Central Sweden,SE-SE2,0.80,18.19,99.95,99.95,entsoe.eu; Electricity Maps Estimation,false,
2023-03-14 00:00:00,Sweden,North Central Sweden,SE-SE2,0.76,16.89,99.93,99.93,entsoe.eu; Electricity Maps Estimation,false,
2023-03-15 00:00:00,Sweden,North Central Sweden,SE-SE2,0.83,17.42,99.92,99.92,entsoe.eu,false,
2023-03-16 00:00:00,Sweden,North Central Sweden,SE-SE2,1.42,18.75,99.79,99.79,entsoe.eu,false,
2023-03-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.35,18.51,99.82,99.62,entsoe.eu,false,
2023-03-18 00:00:00,Sweden,North Central Sweden,SE-SE2,4.20,22.48,99.38,97.21,entsoe.eu,false,
2023-03-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.55,18.29,99.76,99.59,entsoe.eu,false,
2023-03-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.78,18.43,99.73,99.32,entsoe.eu,false,
2023-03-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.05,17.48,99.86,99.86,entsoe.eu,false,
2023-03-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.23,19.09,99.86,99.83,entsoe.eu,false,
2023-03-23 00:00:00,Sweden,North Central Sweden,SE-SE2,1.83,20.05,99.76,99.36,entsoe.eu,false,
2023-03-24 00:00:00,Sweden,North Central Sweden,SE-SE2,1.84,20.66,99.74,99.57,entsoe.eu,false,
2023-03-25 00:00:00,Sweden,North Central Sweden,SE-SE2,3.26,24.74,99.59,98.00,entsoe.eu; Electricity Maps Estimation,false,
2023-03-26 00:00:00,Sweden,North Central Sweden,SE-SE2,1.81,19.76,99.75,99.42,entsoe.eu; Electricity Maps Estimation,false,
2023-03-27 00:00:00,Sweden,North Central Sweden,SE-SE2,1.53,18.39,99.82,99.27,entsoe.eu,false,
2023-03-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.25,17.95,99.83,99.69,entsoe.eu,false,
2023-03-29 00:00:00,Sweden,North Central Sweden,SE-SE2,1.10,17.30,99.85,99.85,entsoe.eu,false,
2023-03-30 00:00:00,Sweden,North Central Sweden,SE-SE2,1.61,18.03,99.74,99.58,entsoe.eu,false,
2023-03-31 00:00:00,Sweden,North Central Sweden,SE-SE2,1.38,17.50,99.79,99.59,entsoe.eu,false,
2023-04-01 00:00:00,Sweden,North Central Sweden,SE-SE2,2.97,21.60,99.54,98.50,entsoe.eu,false,
2023-04-02 00:00:00,Sweden,North Central Sweden,SE-SE2,4.23,23.51,99.34,97.28,entsoe.eu,false,
2023-04-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.70,18.67,99.71,99.71,entsoe.eu,false,
2023-04-04 00:00:00,Sweden,North Central Sweden,SE-SE2,1.67,18.66,99.72,99.72,entsoe.eu,false,
2023-04-05 00:00:00,Sweden,North Central Sweden,SE-SE2,2.15,19.75,99.60,99.60,entsoe.eu,false,
2023-04-06 00:00:00,Sweden,North Central Sweden,SE-SE2,3.45,20.66,99.37,98.57,entsoe.eu,false,
2023-04-07 00:00:00,Sweden,North Central Sweden,SE-SE2,2.55,19.89,99.59,98.83,entsoe.eu,false,
2023-04-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.60,18.17,99.73,99.64,entsoe.eu,false,
2023-04-09 00:00:00,Sweden,North Central Sweden,SE-SE2,2.63,20.49,99.56,98.90,entsoe.eu,false,
2023-04-10 00:00:00,Sweden,North Central Sweden,SE-SE2,1.80,21.56,99.78,99.13,entsoe.eu,false,
2023-04-11 00:00:00,Sweden,North Central Sweden,SE-SE2,1.41,18.66,99.79,99.76,entsoe.eu,false,
2023-04-12 00:00:00,Sweden,North Central Sweden,SE-SE2,1.91,19.98,99.72,99.10,entsoe.eu,false,
2023-04-13 00:00:00,Sweden,North Central Sweden,SE-SE2,2.17,20.32,99.72,98.08,entsoe.eu,false,
2023-04-14 00:00:00,Sweden,North Central Sweden,SE-SE2,3.15,21.76,99.47,98.08,entsoe.eu,false,
2023-04-15 00:00:00,Sweden,North Central Sweden,SE-SE2,3.34,24.01,99.40,98.99,entsoe.eu,false,
2023-04-16 00:00:00,Sweden,North Central Sweden,SE-SE2,2.08,19.72,99.62,99.62,entsoe.eu,false,
2023-04-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.80,19.00,99.69,99.63,entsoe.eu,false,
2023-04-18 00:00:00,Sweden,North Central Sweden,SE-SE2,2.25,19.56,99.60,99.37,entsoe.eu,false,
2023-04-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.80,21.02,99.74,99.74,entsoe.eu,false,
2023-04-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.76,19.14,99.70,99.56,entsoe.eu,false,
2023-04-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.12,17.12,99.83,99.81,entsoe.eu,false,
2023-04-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.92,21.27,99.73,99.54,entsoe.eu,false,
2023-04-23 00:00:00,Sweden,North Central Sweden,SE-SE2,2.11,20.58,99.69,99.17,entsoe.eu,false,
2023-04-24 00:00:00,Sweden,North Central Sweden,SE-SE2,2.02,19.97,99.69,99.22,entsoe.eu,false,
2023-04-25 00:00:00,Sweden,North Central Sweden,SE-SE2,1.62,17.97,99.77,99.12,entsoe.eu,false,
2023-04-26 00:00:00,Sweden,North Central Sweden,SE-SE2,1.53,18.56,99.77,99.58,entsoe.eu,false,
2023-04-27 00:00:00,Sweden,North Central Sweden,SE-SE2,2.43,20.68,99.56,99.31,entsoe.eu,false,
2023-04-28 00:00:00,Sweden,North Central Sweden,SE-SE2,2.15,18.64,99.60,99.43,entsoe.eu,false,
2023-04-29 00:00:00,Sweden,North Central Sweden,SE-SE2,2.24,18.49,99.62,98.78,entsoe.eu,false,
2023-04-30 00:00:00,Sweden,North Central Sweden,SE-SE2,1.23,18.56,99.85,99.48,entsoe.eu,false,
2023-05-01 00:00:00,Sweden,North Central Sweden,SE-SE2,1.71,18.47,99.73,99.29,entsoe.eu,false,
2023-05-02 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,16.91,99.90,99.66,entsoe.eu,false,
2023-05-03 00:00:00,Sweden,North Central Sweden,SE-SE2,0.74,17.21,99.94,99.86,entsoe.eu,false,
2023-05-04 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,18.62,99.91,99.82,entsoe.eu,false,
2023-05-05 00:00:00,Sweden,North Central Sweden,SE-SE2,1.12,19.53,99.90,99.89,entsoe.eu,false,
2023-05-06 00:00:00,Sweden,North Central Sweden,SE-SE2,1.10,19.16,99.90,99.85,entsoe.eu,false,
2023-05-07 00:00:00,Sweden,North Central Sweden,SE-SE2,2.78,21.15,99.62,97.84,entsoe.eu,false,
2023-05-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.87,19.16,99.76,98.72,entsoe.eu,false,
2023-05-09 00:00:00,Sweden,North Central Sweden,SE-SE2,1.72,19.37,99.79,98.68,entsoe.eu,false,
2023-05-10 00:00:00,Sweden,North Central Sweden,SE-SE2,1.56,18.36,99.81,98.50,entsoe.eu,false,
2023-05-11 00:00:00,Sweden,North Central Sweden,SE-SE2,1.42,17.61,99.82,98.36,entsoe.eu,false,
2023-05-12 00:00:00,Sweden,North Central Sweden,SE-SE2,0.95,16.64,99.88,99.58,entsoe.eu,false,
2023-05-13 00:00:00,Sweden,North Central Sweden,SE-SE2,0.65,16.03,99.95,99.95,entsoe.eu,false,
2023-05-14 00:00:00,Sweden,North Central Sweden,SE-SE2,0.64,16.42,99.96,99.90,entsoe.eu,false,
2023-05-15 00:00:00,Sweden,North Central Sweden,SE-SE2,0.50,15.44,99.97,99.97,entsoe.eu,false,
2023-05-16 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,16.31,99.90,99.19,entsoe.eu,false,
2023-05-17 00:00:00,Sweden,North Central Sweden,SE-SE2,0.53,16.35,99.97,99.96,entsoe.eu,false,
2023-05-18 00:00:00,Sweden,North Central Sweden,SE-SE2,0.78,16.42,99.92,99.54,entsoe.eu,false,
2023-05-19 00:00:00,Sweden,North Central Sweden,SE-SE2,0.64,15.65,99.95,99.73,entsoe.eu,false,
2023-05-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.06,16.99,99.88,99.03,entsoe.eu,false,
2023-05-21 00:00:00,Sweden,North Central Sweden,SE-SE2,0.77,16.65,99.93,99.62,entsoe.eu,false,
2023-05-22 00:00:00,Sweden,North Central Sweden,SE-SE2,0.57,15.45,99.96,99.81,entsoe.eu,false,
2023-05-23 00:00:00,Sweden,North Central Sweden,SE-SE2,0.91,15.23,99.88,98.79,entsoe.eu,false,
2023-05-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.59,13.81,99.91,99.24,entsoe.eu,false,
2023-05-25 00:00:00,Sweden,North Central Sweden,SE-SE2,0.47,14.79,99.95,99.72,entsoe.eu,false,
2023-05-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.57,14.92,99.94,99.44,entsoe.eu,false,
2023-05-27 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,17.13,99.88,98.93,entsoe.eu,false,
2023-05-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.18,15.86,99.82,98.20,entsoe.eu,false,
2023-05-29 00:00:00,Sweden,North Central Sweden,SE-SE2,0.63,14.54,99.92,99.27,entsoe.eu,false,
2023-05-30 00:00:00,Sweden,North Central Sweden,SE-SE2,0.26,13.34,99.97,99.90,entsoe.eu,false,
2023-05-31 00:00:00,Sweden,North Central Sweden,SE-SE2,0.69,14.80,99.90,99.11,entsoe.eu,false,
2023-06-01 00:00:00,Sweden,North Central Sweden,SE-SE2,0.46,14.83,99.95,99.74,entsoe.eu,false,
2023-06-02 00:00:00,Sweden,North Central Sweden,SE-SE2,0.36,14.14,99.96,99.95,entsoe.eu,false,
2023-06-03 00:00:00,Sweden,North Central Sweden,SE-SE2,0.34,14.26,99.97,99.97,entsoe.eu,false,
2023-06-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.75,15.93,99.92,99.19,entsoe.eu,false,
2023-06-05 00:00:00,Sweden,North Central Sweden,SE-SE2,1.20,16.77,99.84,98.18,entsoe.eu,false,
2023-06-06 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,17.76,99.87,99.40,entsoe.eu,false,
2023-06-07 00:00:00,Sweden,North Central Sweden,SE-SE2,1.05,17.83,99.86,99.51,entsoe.eu,false,
2023-06-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.92,18.71,99.71,97.32,entsoe.eu,false,
2023-06-09 00:00:00,Sweden,North Central Sweden,SE-SE2,1.76,18.55,99.74,98.18,entsoe.eu,false,
2023-06-10 00:00:00,Sweden,North Central Sweden,SE-SE2,1.42,19.21,99.82,98.86,entsoe.eu,false,
2023-06-11 00:00:00,Sweden,North Central Sweden,SE-SE2,2.44,20.15,99.63,96.05,entsoe.eu,false,
2023-06-12 00:00:00,Sweden,North Central Sweden,SE-SE2,2.52,18.16,99.56,95.97,entsoe.eu,false,
2023-06-13 00:00:00,Sweden,North Central Sweden,SE-SE2,1.65,15.42,99.70,98.66,entsoe.eu,false,
2023-06-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.38,15.39,99.75,99.56,entsoe.eu,false,
2023-06-15 00:00:00,Sweden,North Central Sweden,SE-SE2,1.05,16.38,99.83,99.55,entsoe.eu,false,
2023-06-16 00:00:00,Sweden,North Central Sweden,SE-SE2,1.25,18.14,99.81,99.24,entsoe.eu,false,
2023-06-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.64,19.79,99.75,98.28,entsoe.eu,false,
2023-06-18 00:00:00,Sweden,North Central Sweden,SE-SE2,1.78,19.80,99.73,98.51,entsoe.eu,false,
2023-06-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.21,17.78,99.82,99.29,entsoe.eu,false,
2023-06-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.36,17.92,99.80,99.69,entsoe.eu,false,
2023-06-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.19,15.91,99.80,99.76,entsoe.eu,false,
2023-06-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.43,18.55,99.80,99.79,entsoe.eu,false,
2023-06-23 00:00:00,Sweden,North Central Sweden,SE-SE2,1.05,17.76,99.87,99.56,entsoe.eu,false,
2023-06-24 00:00:00,Sweden,North Central Sweden,SE-SE2,1.07,17.88,99.87,99.68,entsoe.eu,false,
2023-06-25 00:00:00,Sweden,North Central Sweden,SE-SE2,1.50,20.35,99.83,99.28,entsoe.eu,false,
2023-06-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.99,16.55,99.86,99.86,entsoe.eu,false,
2023-06-27 00:00:00,Sweden,North Central Sweden,SE-SE2,1.61,19.16,99.77,99.77,entsoe.eu,false,
2023-06-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.60,18.59,99.76,99.76,entsoe.eu,false,
2023-06-29 00:00:00,Sweden,North Central Sweden,SE-SE2,1.39,18.20,99.80,99.80,entsoe.eu; Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2023-06-30 00:00:00,Sweden,North Central Sweden,SE-SE2,1.14,17.14,99.83,99.83,entsoe.eu; Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2023-07-01 00:00:00,Sweden,North Central Sweden,SE-SE2,1.08,17.53,99.86,99.82,entsoe.eu,false,
2023-07-02 00:00:00,Sweden,North Central Sweden,SE-SE2,1.80,19.58,99.79,97.66,entsoe.eu,false,
2023-07-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.25,16.95,99.80,99.20,entsoe.eu,false,
2023-07-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.98,15.73,99.85,99.64,entsoe.eu,false,
2023-07-05 00:00:00,Sweden,North Central Sweden,SE-SE2,1.16,16.08,99.80,99.33,entsoe.eu,false,
2023-07-06 00:00:00,Sweden,North Central Sweden,SE-SE2,1.28,15.91,99.78,99.56,entsoe.eu,false,
2023-07-07 00:00:00,Sweden,North Central Sweden,SE-SE2,1.13,15.38,99.81,99.81,entsoe.eu,false,
2023-07-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.13,16.64,99.83,99.81,entsoe.eu,false,
2023-07-09 00:00:00,Sweden,North Central Sweden,SE-SE2,1.45,17.71,99.77,99.77,entsoe.eu,false,
2023-07-10 00:00:00,Sweden,North Central Sweden,SE-SE2,0.88,15.77,99.86,99.86,entsoe.eu,false,
2023-07-11 00:00:00,Sweden,North Central Sweden,SE-SE2,1.18,16.93,99.82,99.82,entsoe.eu,false,
2023-07-12 00:00:00,Sweden,North Central Sweden,SE-SE2,1.23,17.30,99.81,99.81,entsoe.eu,false,
2023-07-13 00:00:00,Sweden,North Central Sweden,SE-SE2,1.16,16.97,99.83,99.83,entsoe.eu,false,
2023-07-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.46,17.76,99.77,99.77,entsoe.eu,false,
2023-07-15 00:00:00,Sweden,North Central Sweden,SE-SE2,1.53,20.60,99.83,97.65,entsoe.eu,false,
2023-07-16 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.93,99.95,99.70,entsoe.eu,false,
2023-07-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.15,17.42,99.85,97.73,entsoe.eu,false,
2023-07-18 00:00:00,Sweden,North Central Sweden,SE-SE2,1.45,19.37,99.81,99.28,entsoe.eu,false,
2023-07-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.25,17.81,99.82,99.82,entsoe.eu,false,
2023-07-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.63,19.62,99.76,99.76,entsoe.eu,false,
2023-07-21 00:00:00,Sweden,North Central Sweden,SE-SE2,2.39,18.74,99.52,99.52,entsoe.eu,false,
2023-07-22 00:00:00,Sweden,North Central Sweden,SE-SE2,2.86,18.69,99.37,98.82,entsoe.eu,false,
2023-07-23 00:00:00,Sweden,North Central Sweden,SE-SE2,2.67,18.26,99.55,85.59,entsoe.eu,false,
2023-07-24 00:00:00,Sweden,North Central Sweden,SE-SE2,3.07,20.03,99.32,99.29,entsoe.eu,false,
2023-07-25 00:00:00,Sweden,North Central Sweden,SE-SE2,2.03,16.57,99.55,99.55,entsoe.eu,false,
2023-07-26 00:00:00,Sweden,North Central Sweden,SE-SE2,2.45,19.70,99.51,99.51,entsoe.eu,false,
2023-07-27 00:00:00,Sweden,North Central Sweden,SE-SE2,2.51,20.33,99.52,99.52,entsoe.eu,false,
2023-07-28 00:00:00,Sweden,North Central Sweden,SE-SE2,2.34,19.43,99.55,99.09,entsoe.eu,false,
2023-07-29 00:00:00,Sweden,North Central Sweden,SE-SE2,1.58,17.86,99.71,99.19,entsoe.eu,false,
2023-07-30 00:00:00,Sweden,North Central Sweden,SE-SE2,2.67,20.46,99.54,91.08,entsoe.eu,false,
2023-07-31 00:00:00,Sweden,North Central Sweden,SE-SE2,2.28,18.88,99.54,98.93,entsoe.eu,false,
2023-08-01 00:00:00,Sweden,North Central Sweden,SE-SE2,2.34,18.00,99.52,98.40,entsoe.eu,false,
2023-08-02 00:00:00,Sweden,North Central Sweden,SE-SE2,2.30,17.64,99.55,96.90,entsoe.eu,false,
2023-08-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.99,17.21,99.59,98.78,entsoe.eu,false,
2023-08-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.98,15.93,99.83,99.83,entsoe.eu,false,
2023-08-05 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,15.04,99.89,99.81,entsoe.eu,false,
2023-08-06 00:00:00,Sweden,North Central Sweden,SE-SE2,0.42,14.40,99.97,99.93,entsoe.eu,false,
2023-08-07 00:00:00,Sweden,North Central Sweden,SE-SE2,0.41,14.40,99.96,99.64,entsoe.eu,false,
2023-08-08 00:00:00,Sweden,North Central Sweden,SE-SE2,0.15,13.09,99.99,99.98,entsoe.eu,false,
2023-08-09 00:00:00,Sweden,North Central Sweden,SE-SE2,0.37,13.05,99.93,99.93,entsoe.eu,false,
2023-08-10 00:00:00,Sweden,North Central Sweden,SE-SE2,1.41,15.81,99.73,98.79,entsoe.eu,false,
2023-08-11 00:00:00,Sweden,North Central Sweden,SE-SE2,1.30,15.81,99.76,98.76,entsoe.eu,false,
2023-08-12 00:00:00,Sweden,North Central Sweden,SE-SE2,0.76,15.48,99.90,99.16,entsoe.eu,false,
2023-08-13 00:00:00,Sweden,North Central Sweden,SE-SE2,1.30,16.93,99.80,98.67,entsoe.eu,false,
2023-08-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.18,16.14,99.79,99.09,entsoe.eu,false,
2023-08-15 00:00:00,Sweden,North Central Sweden,SE-SE2,0.97,14.95,99.83,99.47,entsoe.eu,false,
