Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-11-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.24,15.75,99.76,99.75,entsoe.eu,false,
2022-11-04 00:00:00,Sweden,North Central Sweden,SE-SE2,1.20,15.73,99.76,99.76,entsoe.eu,false,
2022-11-05 00:00:00,Sweden,North Central Sweden,SE-SE2,0.84,14.72,99.84,99.84,entsoe.eu,false,
2022-11-06 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,14.76,99.82,99.82,entsoe.eu; Electricity Maps Estimation,false,
2022-11-07 00:00:00,Sweden,North Central Sweden,SE-SE2,1.06,15.46,99.82,98.52,entsoe.eu; Electricity Maps Estimation,false,
2022-11-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.21,15.38,99.76,99.76,entsoe.eu,false,
2022-11-09 00:00:00,Sweden,North Central Sweden,SE-SE2,1.44,16.07,99.71,99.71,entsoe.eu,false,
2022-11-10 00:00:00,Sweden,North Central Sweden,SE-SE2,0.88,15.74,99.86,99.86,entsoe.eu,false,
2022-11-11 00:00:00,Sweden,North Central Sweden,SE-SE2,0.32,14.58,99.98,99.96,entsoe.eu,false,
2022-11-12 00:00:00,Sweden,North Central Sweden,SE-SE2,0.29,14.41,99.98,99.98,entsoe.eu,false,
2022-11-13 00:00:00,Sweden,North Central Sweden,SE-SE2,1.34,15.96,99.73,99.73,entsoe.eu,false,
2022-11-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.43,16.64,99.73,99.73,entsoe.eu,false,
2022-11-15 00:00:00,Sweden,North Central Sweden,SE-SE2,1.23,16.36,99.79,99.79,entsoe.eu,false,
2022-11-16 00:00:00,Sweden,North Central Sweden,SE-SE2,1.57,17.89,99.73,99.73,entsoe.eu,false,
2022-11-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.35,16.85,99.76,99.76,entsoe.eu,false,
2022-11-18 00:00:00,Sweden,North Central Sweden,SE-SE2,1.41,17.13,99.75,99.75,entsoe.eu,false,
2022-11-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.71,18.08,99.68,99.68,entsoe.eu,false,
2022-11-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.73,17.68,99.66,99.66,entsoe.eu,false,
2022-11-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.82,17.99,99.65,99.65,entsoe.eu,false,
2022-11-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.94,18.66,99.64,99.64,entsoe.eu,false,
2022-11-23 00:00:00,Sweden,North Central Sweden,SE-SE2,1.93,18.71,99.64,99.64,entsoe.eu,false,
2022-11-24 00:00:00,Sweden,North Central Sweden,SE-SE2,2.02,18.65,99.61,99.61,entsoe.eu,false,
2022-11-25 00:00:00,Sweden,North Central Sweden,SE-SE2,1.98,18.27,99.62,99.62,entsoe.eu,false,
2022-11-26 00:00:00,Sweden,North Central Sweden,SE-SE2,1.95,18.30,99.62,99.62,entsoe.eu,false,
2022-11-27 00:00:00,Sweden,North Central Sweden,SE-SE2,2.12,18.22,99.57,99.57,entsoe.eu,false,
2022-11-28 00:00:00,Sweden,North Central Sweden,SE-SE2,2.00,18.64,99.62,99.62,entsoe.eu,false,
2022-11-29 00:00:00,Sweden,North Central Sweden,SE-SE2,2.03,18.91,99.62,99.62,entsoe.eu,false,
2022-11-30 00:00:00,Sweden,North Central Sweden,SE-SE2,1.98,19.16,99.63,99.63,entsoe.eu,false,
2022-12-01 00:00:00,Sweden,North Central Sweden,SE-SE2,1.92,18.74,99.65,99.65,entsoe.eu,false,
2022-12-02 00:00:00,Sweden,North Central Sweden,SE-SE2,2.01,18.98,99.62,99.62,entsoe.eu,false,
2022-12-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.93,18.88,99.64,99.64,entsoe.eu,false,
2022-12-04 00:00:00,Sweden,North Central Sweden,SE-SE2,1.89,18.64,99.65,99.65,entsoe.eu,false,
2022-12-05 00:00:00,Sweden,North Central Sweden,SE-SE2,1.35,16.98,99.76,99.76,entsoe.eu,false,
2022-12-06 00:00:00,Sweden,North Central Sweden,SE-SE2,1.64,18.12,99.70,99.70,entsoe.eu,false,
2022-12-07 00:00:00,Sweden,North Central Sweden,SE-SE2,1.77,18.40,99.68,99.68,entsoe.eu,false,
2022-12-08 00:00:00,Sweden,North Central Sweden,SE-SE2,1.78,18.52,99.68,99.68,entsoe.eu,false,
2022-12-09 00:00:00,Sweden,North Central Sweden,SE-SE2,1.76,18.41,99.68,99.68,entsoe.eu,false,
2022-12-10 00:00:00,Sweden,North Central Sweden,SE-SE2,1.63,17.90,99.71,99.71,entsoe.eu,false,
2022-12-11 00:00:00,Sweden,North Central Sweden,SE-SE2,1.94,18.55,99.63,99.63,entsoe.eu,false,
2022-12-12 00:00:00,Sweden,North Central Sweden,SE-SE2,1.63,17.91,99.71,99.71,entsoe.eu,false,
2022-12-13 00:00:00,Sweden,North Central Sweden,SE-SE2,1.37,17.54,99.77,99.77,entsoe.eu,false,
2022-12-14 00:00:00,Sweden,North Central Sweden,SE-SE2,1.63,17.89,99.70,99.70,entsoe.eu,false,
2022-12-15 00:00:00,Sweden,North Central Sweden,SE-SE2,1.72,18.74,99.70,99.70,entsoe.eu,false,
2022-12-16 00:00:00,Sweden,North Central Sweden,SE-SE2,1.75,19.34,99.71,99.71,entsoe.eu,false,
2022-12-17 00:00:00,Sweden,North Central Sweden,SE-SE2,1.72,19.61,99.73,99.73,entsoe.eu,false,
2022-12-18 00:00:00,Sweden,North Central Sweden,SE-SE2,1.71,19.99,99.73,99.73,entsoe.eu,false,
2022-12-19 00:00:00,Sweden,North Central Sweden,SE-SE2,1.53,18.34,99.74,99.74,entsoe.eu,false,
2022-12-20 00:00:00,Sweden,North Central Sweden,SE-SE2,1.57,17.98,99.72,99.72,entsoe.eu,false,
2022-12-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.46,17.76,99.76,99.76,entsoe.eu,false,
2022-12-22 00:00:00,Sweden,North Central Sweden,SE-SE2,1.07,16.89,99.84,99.84,entsoe.eu,false,
2022-12-23 00:00:00,Sweden,North Central Sweden,SE-SE2,0.69,16.39,99.93,99.93,entsoe.eu,false,
2022-12-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.88,15.99,99.86,99.86,entsoe.eu,false,
2022-12-25 00:00:00,Sweden,North Central Sweden,SE-SE2,1.03,16.91,99.85,99.85,entsoe.eu,false,
2022-12-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.83,17.29,99.91,99.91,entsoe.eu,false,
2022-12-27 00:00:00,Sweden,North Central Sweden,SE-SE2,1.18,17.17,99.81,99.81,entsoe.eu,false,
2022-12-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.17,17.32,99.82,99.82,entsoe.eu,false,
2022-12-29 00:00:00,Sweden,North Central Sweden,SE-SE2,1.02,17.82,99.88,99.82,entsoe.eu,false,
2022-12-30 00:00:00,Sweden,North Central Sweden,SE-SE2,0.81,16.95,99.91,99.91,entsoe.eu,false,
2022-12-31 00:00:00,Sweden,North Central Sweden,SE-SE2,1.39,16.88,99.83,99.12,entsoe.eu,false,
